10.0
25.0
12.0
41.0
42.0
14.0
22.0
20.0
25.0
142.0
398.0
434.0
261.0
498.0
283.0
210.0
148.0
93.0
498.0
498.0
498.0
479.0
498.0
309.0
498.0
498.0
238.0
498.0
498.0
498.0
148.0
323.0
498.0
129.0
260.0
129.0
109.0
153.0
498.0
77.0
204.0
498.0
498.0
68.0
498.0
498.0
498.0
354.0
200.0
225.0
149.0
161.0
253.0
498.0
96.0
303.0
199.0
249.0
165.0
498.0
498.0
298.0
250.0
283.0
216.0
106.0
498.0
67.0
449.0
387.0
498.0
498.0
458.0
262.0
170.0
215.0
172.0
498.0
498.0
82.0
34.0
215.0
498.0
385.0
333.0
444.0
184.0
365.0
117.0
498.0
498.0
249.0
420.0
263.0
498.0
366.0
381.0
498.0
175.0
228.0
